"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction"
"ENSG00000196782",128.861678982791,-0.0950965987528721,0.333192129810029,0.715969805914567,0.84377580001349,FALSE,"NS"
"ENSG00000106211",1657.84104211365,0.0989273273584396,0.368048432451105,0.715985001262417,0.84377580001349,FALSE,"NS"
"ENSG00000137522",160.684144440017,0.0846014345677881,0.272113620787403,0.716301422944895,0.844060982608226,FALSE,"NS"
"ENSG00000089177",191.381278144143,-0.097082526586315,0.350861591888101,0.71639765625962,0.844125875483569,FALSE,"NS"
"ENSG00000173933",164.456772308984,-0.083600096679142,0.267692958348905,0.716556786260105,0.844216363083763,FALSE,"NS"
"ENSG00000256913",3.15948637674065,-0.0930433466049257,0.607087235566297,0.716526598320706,0.844216363083763,FALSE,"NS"
"ENSG00000184144",7.91910053069777,-0.100329067861704,0.501922775112656,0.716656228033939,0.844285015700119,FALSE,"NS"
"ENSG00000231563",5.79308302203287,-0.0974214119905099,0.548357929286992,0.717085400174576,0.844611756346766,FALSE,"NS"
"ENSG00000079156",128.986881546698,0.0969049633144274,0.351241104927632,0.717008838062166,0.844611756346766,FALSE,"NS"
"ENSG00000168779",63.3203488648449,0.093169181678707,0.322004938087011,0.717036576110653,0.844611756346766,FALSE,"NS"
"ENSG00000171757",15.9998219347946,-0.101567729061151,0.431686120280562,0.71718846846288,0.844611756346766,FALSE,"NS"
"ENSG00000287733",11.128627003108,-0.0997288293880831,0.509984116932111,0.717189513310562,0.844611756346766,FALSE,"NS"
"ENSG00000187922",9.38982992776247,-0.100484891892164,0.492674462910169,0.717331335331584,0.844611756346766,FALSE,"NS"
"ENSG00000183055",3.37055233299854,-0.0924824078207911,0.610517820091225,0.717278879622604,0.844611756346766,FALSE,"NS"
"ENSG00000119979",110.311076446234,-0.0855090138844103,0.278158008353125,0.717307648985373,0.844611756346766,FALSE,"NS"
"ENSG00000123349",59.9639386227908,-0.097286098612889,0.355605202304027,0.717235600378411,0.844611756346766,FALSE,"NS"
"ENSG00000119574",94.6914990200461,-0.0858419749073621,0.279903878279566,0.717345441083124,0.844611756346766,FALSE,"NS"
"ENSG00000204894",5.85090499762954,-0.0986838118777011,0.525448135043686,0.71767302296994,0.844948942590685,FALSE,"NS"
"ENSG00000143450",9.94419949692924,0.101056840903658,0.460918087815877,0.718305653875891,0.845187880481976,FALSE,"NS"
"ENSG00000229589",6.84930174659341,-0.0977335123076676,0.536804529237349,0.718331546038314,0.845187880481976,FALSE,"NS"
"ENSG00000272970",10.6036311354971,0.10099755322726,0.465067521941414,0.718258612973086,0.845187880481976,FALSE,"NS"
"ENSG00000188107",3.12700922766714,-0.0931650783095679,0.597859157049806,0.718370544536054,0.845187880481976,FALSE,"NS"
"ENSG00000233559",5.06622337726953,0.0965269854185177,0.554813836272745,0.718286076411273,0.845187880481976,FALSE,"NS"
"ENSG00000235703",94.1319658722495,0.0863230634192017,0.283652879602287,0.718119459927116,0.845187880481976,FALSE,"NS"
"ENSG00000160563",71.4550223319597,0.0898502793328072,0.303463380553172,0.718235609887952,0.845187880481976,FALSE,"NS"
"ENSG00000259994",10.3743511758008,0.10088733089468,0.473688064191041,0.718004366328622,0.845187880481976,FALSE,"NS"
"ENSG00000107745",374.440641139346,0.0761852218479512,0.237133376036486,0.718197094980099,0.845187880481976,FALSE,"NS"
"ENSG00000176422",108.433802935919,-0.0872322007928171,0.288810155681211,0.718316815499288,0.845187880481976,FALSE,"NS"
"ENSG00000279730",10.7296881136395,0.0979642066488395,0.533935145866168,0.718203958993515,0.845187880481976,FALSE,"NS"
"ENSG00000076351",90.650008964847,-0.0908260675054303,0.3096382051652,0.718351259023161,0.845187880481976,FALSE,"NS"
"ENSG00000139641",1004.02151120074,0.0747331512883035,0.231547248586231,0.718504293353733,0.845296743950721,FALSE,"NS"
"ENSG00000095383",146.777310227935,0.0932096742577014,0.326533752292328,0.718789598664251,0.845367664160115,FALSE,"NS"
"ENSG00000172409",92.7013075030666,0.0907657179742783,0.310000227748347,0.718702356729828,0.845367664160115,FALSE,"NS"
"ENSG00000005812",381.437557327395,0.0751169139358608,0.233454364857862,0.718811915929191,0.845367664160115,FALSE,"NS"
"ENSG00000141639",9.57012192094838,-0.0972519932210157,0.541991465391764,0.718714945455321,0.845367664160115,FALSE,"NS"
"ENSG00000177337",54.7596994177726,0.0956871160134399,0.345901426088641,0.718746539480947,0.845367664160115,FALSE,"NS"
"ENSG00000142396",44.5375938894775,0.0986434328739185,0.376298530961884,0.718610712472287,0.845367664160115,FALSE,"NS"
"ENSG00000268364",4.60619890041113,-0.0940634418123629,0.584121528714359,0.718977201601365,0.845513560800504,FALSE,"NS"
"ENSG00000206561",46.7900009088622,0.0967658479205035,0.357520101643263,0.719219355249991,0.845749831877491,FALSE,"NS"
"ENSG00000291153",33.6292900839053,0.0972912873236911,0.363231944956002,0.719287801077425,0.845781819764608,FALSE,"NS"
"ENSG00000273513",4.65272523660256,-0.0968548146378508,0.544363960443525,0.719361407117763,0.84581987132412,FALSE,"NS"
"ENSG00000203965",70.8678619415656,-0.0884888260717979,0.297899595825464,0.719472376942269,0.845828413804459,FALSE,"NS"
"ENSG00000120253",220.311169676386,0.0815702892745483,0.262374078786002,0.71949240992856,0.845828413804459,FALSE,"NS"
"ENSG00000256139",5.27399416515328,0.0968650760622107,0.543579584737383,0.71947626326789,0.845828413804459,FALSE,"NS"
"ENSG00000196911",132.51983017077,0.090837876665997,0.312696053892171,0.719748630847432,0.846032624830236,FALSE,"NS"
"ENSG00000278318",53.3291250716722,-0.100345800867334,0.417850556636685,0.719731748889346,0.846032624830236,FALSE,"NS"
"ENSG00000108604",890.949357297502,-0.0723696031539815,0.223605205773072,0.719876462672371,0.846134385282415,FALSE,"NS"
"ENSG00000116031",4.21666155861247,0.095820438589064,0.556272305561859,0.719930607591853,0.846149528306174,FALSE,"NS"
"ENSG00000092199",3455.54960747721,0.0702106545876699,0.215521194534787,0.720179830551119,0.846393935762037,FALSE,"NS"
"ENSG00000243155",5.2076855819983,-0.0968268705451809,0.538986862048233,0.720400367777904,0.846459081076117,FALSE,"NS"
"ENSG00000285887",6.24994617449734,-0.0922981567591622,0.599630795504219,0.720392761093262,0.846459081076117,FALSE,"NS"
"ENSG00000139174",54.8917217521184,-0.0963813036632457,0.357841355038361,0.720374933008837,0.846459081076117,FALSE,"NS"
"ENSG00000131943",270.500995060317,-0.0839483898293471,0.275156983611626,0.720367308134743,0.846459081076117,FALSE,"NS"
"ENSG00000177125",113.303780201481,0.0840650637207959,0.275888253731629,0.72045992767334,0.846480562438249,FALSE,"NS"
"ENSG00000168329",74.3413529596601,0.0986681608994414,0.386867247588433,0.720540581341905,0.84652682335024,FALSE,"NS"
"ENSG00000213212",3.84328046791536,-0.0954216267904671,0.558133844947148,0.720657033354484,0.846566637051063,FALSE,"NS"
"ENSG00000142039",330.072210226554,0.0778132180680058,0.247010684239318,0.720645924588516,0.846566637051063,FALSE,"NS"
"ENSG00000166348",212.631945319723,0.097884480208067,0.376713087375082,0.720764719238885,0.846644638414011,FALSE,"NS"
"ENSG00000224934",27.2497876534843,0.0993037492380333,0.401228729353113,0.720920942702555,0.846779642133072,FALSE,"NS"
"ENSG00000140839",5.24197887362901,-0.0948272972981264,0.564278046700376,0.721063121152668,0.846898134334351,FALSE,"NS"
"ENSG00000137207",641.076023110255,-0.070803283055078,0.218906968538722,0.72125357593668,0.847073310906219,FALSE,"NS"
"ENSG00000143363",198.065279911746,-0.0782680571143159,0.249970091410953,0.721398598317727,0.847195112570246,FALSE,"NS"
"ENSG00000012232",263.978152876658,-0.090405734298248,0.31367276682658,0.721470998314602,0.847231618990869,FALSE,"NS"
"ENSG00000115207",307.338875995063,-0.0799280798204293,0.257843036864472,0.721691074280664,0.847441528875033,FALSE,"NS"
"ENSG00000245970",22.7427524373386,0.0998024355139345,0.429122647891742,0.721779786989974,0.847497171016513,FALSE,"NS"
"ENSG00000113312",320.329570543227,-0.0805713529985022,0.26104885153964,0.72185269988433,0.847534256070534,FALSE,"NS"
"ENSG00000140374",620.97682381063,-0.0704694402546999,0.21831292045296,0.721939194209987,0.847587282055545,FALSE,"NS"
"ENSG00000286133",3.90702211362485,-0.0914020724945526,0.602817090405989,0.722173042120004,0.847813291433188,FALSE,"NS"
"ENSG00000271828",3.12071668348023,0.0901226452894906,0.617528040877423,0.722267829184743,0.847876030287453,FALSE,"NS"
"ENSG00000163950",261.627679882882,0.0814064113474108,0.265733203939862,0.722362129292133,0.847935559663423,FALSE,"NS"
"ENSG00000187109",2726.64876608645,0.0797907031878587,0.258305159239566,0.722483933973715,0.847935559663423,FALSE,"NS"
"ENSG00000140332",732.654140542908,-0.0833773170179245,0.275610061471759,0.722476818707797,0.847935559663423,FALSE,"NS"
"ENSG00000236829",4.89007382550853,-0.0935630980985522,0.574403226503401,0.72246022291419,0.847935559663423,FALSE,"NS"
"ENSG00000221983",3020.35793454749,-0.0933736717880535,0.337889601715849,0.72259058956057,0.848012202135664,FALSE,"NS"
"ENSG00000100926",39.0289230276066,0.0984178092288535,0.396284944042974,0.722660775669788,0.848046038721622,FALSE,"NS"
"ENSG00000197429",64.8179720242185,0.0942559469496352,0.346202075829441,0.722868897461061,0.848196555707102,FALSE,"NS"
"ENSG00000175283",125.553028103215,-0.0810274553864663,0.264664594313592,0.722871761061736,0.848196555707102,FALSE,"NS"
"ENSG00000125124",243.348649002709,0.0900975424019071,0.315206282609797,0.723068470606785,0.848378826337872,FALSE,"NS"
"ENSG00000134243",613.692531462248,-0.0851017648969852,0.285721739599474,0.723151692900239,0.848379391665057,FALSE,"NS"
"ENSG00000205978",248.281589852724,0.0816174423721755,0.267885986160358,0.723128079171365,0.848379391665057,FALSE,"NS"
"ENSG00000044446",268.986114958449,0.0819405046556677,0.269599504127491,0.723217923912368,0.84840855589903,FALSE,"NS"
"ENSG00000197265",140.360161933686,0.0841221439578875,0.280825764390396,0.723330445427653,0.848492017182524,FALSE,"NS"
"ENSG00000183258",596.557020926985,-0.0704069310215243,0.219668514025161,0.723480193369931,0.848619134326899,FALSE,"NS"
"ENSG00000271964",5.94931298972656,0.0930950229512427,0.574343707080839,0.723768843218456,0.848909155106434,FALSE,"NS"
"ENSG00000235957",4.17144206227373,-0.0940489494622931,0.560946177907026,0.723866636107227,0.848975299207944,FALSE,"NS"
"ENSG00000277215",3.24758349301176,-0.08600767508047,0.656401933445395,0.724016981931689,0.849103068081502,FALSE,"NS"
"ENSG00000279786",3.44478871437336,0.0930683451559972,0.573114589054152,0.724099840401197,0.849151679939803,FALSE,"NS"
"ENSG00000145414",66.3958565322934,0.0896103374886375,0.314963069745604,0.724396385785475,0.849450862494438,FALSE,"NS"
"ENSG00000179387",259.882304125053,0.0777349005878721,0.251753774432792,0.724573724585412,0.849561656379248,FALSE,"NS"
"ENSG00000123154",26.9901559625647,-0.0965138646325536,0.376937657115997,0.724550212336112,0.849561656379248,FALSE,"NS"
"ENSG00000289269",3.71884313178949,0.0864613924556433,0.649108190073683,0.724692690267906,0.849652564137211,FALSE,"NS"
"ENSG00000095015",663.757568430185,0.0939340566412402,0.349975185388162,0.724939072820779,0.8496985348843,FALSE,"NS"
"ENSG00000071462",537.898771354063,-0.0808790792318724,0.266918714265075,0.724886128550207,0.8496985348843,FALSE,"NS"
"ENSG00000169925",186.463776146454,0.0945743883021343,0.355708495206404,0.72480919094775,0.8496985348843,FALSE,"NS"
"ENSG00000181333",4.0484963482596,0.0920280078523935,0.582776626964167,0.724936876580164,0.8496985348843,FALSE,"NS"
"ENSG00000067082",2142.91888651713,0.0879309492139529,0.305186250376318,0.724849042431641,0.8496985348843,FALSE,"NS"
"ENSG00000197927",3.84844482814898,-0.0933839533866216,0.563799900035661,0.725129362696534,0.849872997703482,FALSE,"NS"
"ENSG00000254533",4.0511012716583,0.0906931249786117,0.598204747796701,0.725242825761174,0.849957402439387,FALSE,"NS"
"ENSG00000111215",8.87868209049733,-0.0976462154076896,0.488702806060336,0.725293611487492,0.849968346235442,FALSE,"NS"
"ENSG00000104812",362.959400767578,-0.0727535551513807,0.231296517907573,0.725437753347916,0.850088686166041,FALSE,"NS"
"ENSG00000288823",11.6830745763203,0.0975799086641832,0.488114326443887,0.725529261956153,0.850147338719778,FALSE,"NS"
"ENSG00000188428",81.1012970042417,-0.0880587761462201,0.307622743052234,0.725635349249633,0.850223066338831,FALSE,"NS"
"ENSG00000261167",15.8085391978229,-0.0983304427407228,0.434476419390624,0.725845839542529,0.850421106753051,FALSE,"NS"
"ENSG00000164756",12.3869753803949,0.0977392556741679,0.478218279932361,0.726001102237641,0.850554422051377,FALSE,"NS"
"ENSG00000164627",3.57721039190735,0.0867548693199,0.640450309201305,0.726152475444992,0.850683165606995,FALSE,"NS"
"ENSG00000163539",388.533891073774,0.0818120216887229,0.274275740067958,0.726644138772439,0.851210519467977,FALSE,"NS"
"ENSG00000267395",7.87584401762861,-0.0972811229185059,0.484189709201064,0.726702062293877,0.851229747612986,FALSE,"NS"
"ENSG00000114480",137.555010511239,-0.0778744259693448,0.255467218147955,0.726849435060727,0.851305121068612,FALSE,"NS"
"ENSG00000156384",46.9133644748776,0.0958730090283573,0.379689907684112,0.726839193251443,0.851305121068612,FALSE,"NS"
"ENSG00000115649",417.929840617543,-0.0709715247978148,0.225968412190344,0.727224372501543,0.851612630147599,FALSE,"NS"
"ENSG00000102678",3.56914445003871,-0.0859185303377329,0.645597826610169,0.727236571860572,0.851612630147599,FALSE,"NS"
"ENSG00000277200",6.2927801942269,-0.0931894545323208,0.556068568198796,0.727175066545053,0.851612630147599,FALSE,"NS"
"ENSG00000290074",4.14466667181804,-0.0928814202841854,0.55763706907683,0.727720475035685,0.8517809280183,FALSE,"NS"
"ENSG00000196912",51.6719232440281,0.0909179882710984,0.332778906132114,0.727782844723683,0.8517809280183,FALSE,"NS"
"ENSG00000183873",4.0646751446405,-0.0919050286872913,0.572513468839643,0.727449008105187,0.8517809280183,FALSE,"NS"
"ENSG00000197093",120.617652659099,-0.0836580739480332,0.285720665377107,0.727658760176815,0.8517809280183,FALSE,"NS"
"ENSG00000231527",7.76422072465045,-0.0969311499189162,0.485947981891185,0.727469051536934,0.8517809280183,FALSE,"NS"
"ENSG00000023318",405.673222828766,0.0759816186481222,0.247850647230574,0.727603397784346,0.8517809280183,FALSE,"NS"
"ENSG00000121390",345.520378818601,-0.0735365145957637,0.237312456036481,0.727747077617139,0.8517809280183,FALSE,"NS"
"ENSG00000187013",6.6794052000502,-0.0949092661791295,0.525764524819379,0.727789591285287,0.8517809280183,FALSE,"NS"
"ENSG00000159111",296.662046645845,0.0809749413025726,0.271598096828729,0.727639770654156,0.8517809280183,FALSE,"NS"
"ENSG00000116032",9.16724206526708,0.0963597700941894,0.497294308301823,0.727795651276962,0.8517809280183,FALSE,"NS"
"ENSG00000179168",6.72335722512164,-0.0954937167971541,0.514830791711171,0.727851837757636,0.851798073212112,FALSE,"NS"
"ENSG00000144233",273.311963982328,0.0779215967726135,0.257522209135948,0.728169879853758,0.852121646094557,FALSE,"NS"
"ENSG00000269427",9.53459543591591,-0.0962863753745436,0.494527171928045,0.728304494268616,0.852230542879687,FALSE,"NS"
"ENSG00000153165",5.99078832112993,-0.0934949612666996,0.544488054275538,0.728481643787238,0.852340564223478,FALSE,"NS"
"ENSG00000126464",412.29363468331,0.0883279975530157,0.315595266356848,0.728457167279875,0.852340564223478,FALSE,"NS"
"ENSG00000151948",3.77065468427068,0.09015353145783,0.59036077547971,0.728526893237466,0.85234487674696,FALSE,"NS"
"ENSG00000120158",115.09267637601,0.0836448255857759,0.288138592935907,0.729062657378534,0.852923036959416,FALSE,"NS"
"ENSG00000274922",13.9413889391807,-0.0967005655885566,0.473706359003969,0.729107624433265,0.852926985410893,FALSE,"NS"
"ENSG00000274372",4.02696691849805,0.0923549845295752,0.557603775769004,0.729174969232431,0.852957109922393,FALSE,"NS"
"ENSG00000213790",18.1075377225411,-0.0969899399651959,0.428023204695877,0.72921972994342,0.852960814621817,FALSE,"NS"
"ENSG00000125538",19.2503908962735,-0.0967931873160241,0.466879824206898,0.729301053704651,0.853007283883037,FALSE,"NS"
"ENSG00000291201",148.56078152665,-0.0918357870406228,0.345329131546199,0.729421849510618,0.853093036272432,FALSE,"NS"
"ENSG00000125952",441.684565136881,-0.0776858323712491,0.258283948621589,0.729499170238132,0.853093036272432,FALSE,"NS"
"ENSG00000180336",4.24633315542057,0.0896087761835484,0.593038316023699,0.729467016449104,0.853093036272432,FALSE,"NS"
"ENSG00000005421",7.47378224005972,-0.0946567396383389,0.517288752645707,0.729752704624748,0.853340862960581,FALSE,"NS"
"ENSG00000250474",3.15529111451962,-0.0884430330126277,0.604988120815897,0.730054870755715,0.853568923331961,FALSE,"NS"
"ENSG00000234335",6.37662288484002,-0.0947022874963533,0.514192643382076,0.730072605219808,0.853568923331961,FALSE,"NS"
"ENSG00000279330",4.21652301399423,-0.0897425684042265,0.588675571653482,0.730052632364458,0.853568923331961,FALSE,"NS"
"ENSG00000022556",118.063013131398,-0.0966432652301724,0.427572747275992,0.730126553223191,0.853583332019154,FALSE,"NS"
"ENSG00000248265",7.41779849758352,0.0949174409810554,0.509205716543568,0.73017760449407,0.853594352716902,FALSE,"NS"
"ENSG00000288538",9.23983328803093,-0.0930722589386648,0.540902058513497,0.730267844970671,0.85365118262632,FALSE,"NS"
"ENSG00000272092",4.14104394955535,0.0921161743125428,0.554821559831337,0.730360988510868,0.853652025225852,FALSE,"NS"
"ENSG00000285130",4.72394866959032,-0.0916995342131412,0.560650702162108,0.730393447828195,0.853652025225852,FALSE,"NS"
"ENSG00000258429",5.37724971793572,0.0941169643264313,0.522972027870783,0.730363977425101,0.853652025225852,FALSE,"NS"
"ENSG00000133466",201.441700805147,0.0866053881577055,0.308810899306201,0.73053488813774,0.853768675616381,FALSE,"NS"
"ENSG00000136895",99.2188755036368,-0.0850018547848646,0.299226118897156,0.730755364470717,0.85397767604291,FALSE,"NS"
"ENSG00000172824",72.5454263269984,0.0924488765994936,0.356739363241364,0.731021346431911,0.854239828553149,FALSE,"NS"
"ENSG00000087111",441.348702976439,0.076696382481944,0.256213894713105,0.731353568594606,0.854579352203395,FALSE,"NS"
"ENSG00000175110",167.796409201333,-0.0823821980746744,0.285495761559543,0.731523608421612,0.85467607594995,FALSE,"NS"
"ENSG00000251450",3.94292376006182,-0.0852949501976163,0.636059079546389,0.731561377146803,0.85467607594995,FALSE,"NS"
"ENSG00000171204",277.363158681573,0.0828623275827478,0.288250601695614,0.731560395846907,0.85467607594995,FALSE,"NS"
"ENSG00000106344",234.765796114318,-0.075837183446933,0.253032728371259,0.731970656484573,0.854815834862179,FALSE,"NS"
"ENSG00000205277",3.37282330115682,0.083344107469319,0.656097015551472,0.732013043168823,0.854815834862179,FALSE,"NS"
"ENSG00000253716",54.1758650765662,0.0924143147698847,0.359531178717325,0.731853526829008,0.854815834862179,FALSE,"NS"
"ENSG00000149761",175.550937505222,-0.0820449771868661,0.284270966627372,0.731887395781096,0.854815834862179,FALSE,"NS"
"ENSG00000255920",6.43764997409742,0.0887983640539031,0.591856543871486,0.732014476813513,0.854815834862179,FALSE,"NS"
"ENSG00000198535",3.66255992614004,0.088532119870316,0.595866209814306,0.731877798718555,0.854815834862179,FALSE,"NS"
"ENSG00000276293",854.945969785315,0.0733223076848862,0.2414185483758,0.731835368475933,0.854815834862179,FALSE,"NS"
"ENSG00000290928",25.8881618680436,0.0945272678678946,0.387812034235738,0.731925666735742,0.854815834862179,FALSE,"NS"
"ENSG00000171596",13.7294981419312,-0.094779713486548,0.49662992250094,0.732100971512574,0.854853783161426,FALSE,"NS"
"ENSG00000260339",10.7468008664588,-0.0959320485790619,0.454491995197118,0.732130345426641,0.854853783161426,FALSE,"NS"
"ENSG00000138829",17.5469572904561,-0.0941399482371884,0.509573577756421,0.732220214071668,0.854910039283062,FALSE,"NS"
"ENSG00000106113",5.18925933506109,-0.0897718219526339,0.577046392741737,0.732449682240851,0.855129270350876,FALSE,"NS"
"ENSG00000135298",6.40295638771576,-0.0926525114607608,0.534051684341901,0.732574677523346,0.855226512124061,FALSE,"NS"
"ENSG00000278997",4.06820649376508,0.0838906176665937,0.647162958993321,0.732798036584316,0.855274260509705,FALSE,"NS"
"ENSG00000213261",15.7335571231673,-0.0956316711389335,0.459510152893146,0.732753591549952,0.855274260509705,FALSE,"NS"
"ENSG00000102302",56.1341338009477,-0.0929793206273257,0.370097422292368,0.732809128949241,0.855274260509705,FALSE,"NS"
"ENSG00000149532",771.910843391674,-0.0700184720974527,0.22826209061979,0.732764786843827,0.855274260509705,FALSE,"NS"
"ENSG00000261054",7.8652930360948,-0.0889029414282907,0.586786957177776,0.732824110372849,0.855274260509705,FALSE,"NS"
"ENSG00000175575",210.36705987394,-0.0766012104472115,0.257996000694957,0.732930039524418,0.855349210136993,FALSE,"NS"
"ENSG00000176678",5.51802053898819,0.0916972014508107,0.546212831470097,0.733091712598506,0.855468585427224,FALSE,"NS"
"ENSG00000131400",10.0753913523872,-0.0950880693730081,0.477555249380844,0.733115761461844,0.855468585427224,FALSE,"NS"
"ENSG00000234608",157.615754896959,-0.0833128833531818,0.293849053632578,0.733170387864524,0.855483649726191,FALSE,"NS"
"ENSG00000175348",488.772638890494,-0.0715054609617065,0.235224292169291,0.733273269765467,0.855555014968163,FALSE,"NS"
"ENSG00000288935",4.01178416280408,-0.0861107226207873,0.61924665038789,0.733368980028129,0.855585181784901,FALSE,"NS"
"ENSG00000160161",22.1579092714238,-0.0954790415624401,0.43381253395461,0.733424289783819,0.855585181784901,FALSE,"NS"
"ENSG00000287170",5.26826013298503,0.087950776416123,0.596437887449033,0.733396944791068,0.855585181784901,FALSE,"NS"
"ENSG00000076053",175.341783915522,-0.0753770187211031,0.253112238988204,0.733592578593642,0.85573282191239,FALSE,"NS"
"ENSG00000198865",20.1405827996954,-0.0952087672761018,0.431903897764836,0.734098952993174,0.856226096520932,FALSE,"NS"
"ENSG00000285627",3.08640479517229,0.0874477834516758,0.599816391122021,0.734067917043047,0.856226096520932,FALSE,"NS"
"ENSG00000170860",339.280626309058,-0.0850028356278156,0.306259214967631,0.734157760167957,0.856245986905778,FALSE,"NS"
"ENSG00000236773",4.51988250174959,0.0891057335830448,0.57591353844509,0.734545291394777,0.856431963691247,FALSE,"NS"
"ENSG00000172340",438.61757001159,0.0728902731003967,0.242759493895001,0.734406630089917,0.856431963691247,FALSE,"NS"
"ENSG00000226432",5.17188167994932,0.0904709847219728,0.556743513218674,0.73453218287466,0.856431963691247,FALSE,"NS"
"ENSG00000152413",55.1349318591047,0.088884154136943,0.335434950611854,0.734567796818908,0.856431963691247,FALSE,"NS"
"ENSG00000276593",3.08927918960097,-0.0866276176869977,0.608773507589434,0.73436026062015,0.856431963691247,FALSE,"NS"
"ENSG00000104835",32.1407513134201,0.0909339104151886,0.353895443629726,0.734486410704815,0.856431963691247,FALSE,"NS"
"ENSG00000276449",5.9170709221448,0.0922410102389332,0.52833385709314,0.734618118649852,0.856441941964327,FALSE,"NS"
"ENSG00000129535",12.3291167092493,-0.0949779530556909,0.439929853711059,0.734846507763646,0.856659503991194,FALSE,"NS"
"ENSG00000139351",8.98261603903197,-0.0934284097046051,0.50245097565916,0.735044494399413,0.856792897552934,FALSE,"NS"
"ENSG00000262714",3.43220448072621,-0.086844826127159,0.603240127567935,0.735010581973082,0.856792897552934,FALSE,"NS"
"ENSG00000278921",12.8728832736493,-0.0947515784603485,0.437910871002311,0.73543347999717,0.85700729711282,FALSE,"NS"
"ENSG00000164176",47.9475522861963,-0.0912264072243163,0.360289311098967,0.735356952356521,0.85700729711282,FALSE,"NS"
"ENSG00000110025",18.7730987674616,-0.0947364607412044,0.438425245295722,0.735479174032697,0.85700729711282,FALSE,"NS"
"ENSG00000289302",5.8898385807601,-0.0885532788663066,0.579098897662759,0.735433603003179,0.85700729711282,FALSE,"NS"
"ENSG00000188536",16.3531641185833,-0.091416920436208,0.537288803745601,0.735405245882747,0.85700729711282,FALSE,"NS"
"ENSG00000099338",39.2698586652902,-0.0880504692424378,0.331139761521675,0.735449391188862,0.85700729711282,FALSE,"NS"
"ENSG00000106927",3.66531134852478,0.088644768775459,0.577405880553717,0.735527794498634,0.857015254646789,FALSE,"NS"
"ENSG00000223508",6.20185543039316,0.0927821372379332,0.511057342848918,0.735682032609636,0.857146266844259,FALSE,"NS"
"ENSG00000260802",7.74344093677185,-0.0932167833319413,0.500947271811616,0.735795064141013,0.857229256921927,FALSE,"NS"
"ENSG00000184207",89.7378546852727,0.0892644694026444,0.342592015855914,0.735852368973184,0.857247317532982,FALSE,"NS"
"ENSG00000284543",3.25067935590826,0.0855205669068239,0.61486269363938,0.736116560456354,0.857408968833264,FALSE,"NS"
"ENSG00000260572",10.3952043888848,0.0928355587597274,0.507222501508684,0.736042902184119,0.857408968833264,FALSE,"NS"
"ENSG00000267080",72.144695409654,0.08259056342468,0.295220728252831,0.736102480616822,0.857408968833264,FALSE,"NS"
"ENSG00000214973",5.59120906626897,-0.0910165522609947,0.538460293256054,0.736302619007241,0.857576975520049,FALSE,"NS"
"ENSG00000123131",323.31538519817,0.0849604039329534,0.310797395880824,0.736347992848082,0.857581115932282,FALSE,"NS"
"ENSG00000228509",7.82815831385201,0.0896672284846643,0.557967909667675,0.736523109007156,0.857736350525853,FALSE,"NS"
"ENSG00000133048",1589.37592687413,-0.0777680699426945,0.269515411508593,0.736721920356953,0.857880428923669,FALSE,"NS"
"ENSG00000253369",6.02360223972091,-0.0924998425278001,0.508900608471069,0.736730493674099,0.857880428923669,FALSE,"NS"
"ENSG00000135045",54.7103404981887,-0.0862394520288002,0.320825366735024,0.736792131694679,0.857903488795298,FALSE,"NS"
"ENSG00000197128",63.6343703233309,0.0918168631805044,0.374296186151928,0.736896787685404,0.857976632320705,FALSE,"NS"
"ENSG00000142920",140.69034140122,0.0794579512431845,0.279259188019293,0.737184674955168,0.858013610291895,FALSE,"NS"
"ENSG00000178660",4.41077091707757,0.0903971733757874,0.543947855474851,0.737058018613391,0.858013610291895,FALSE,"NS"
"ENSG00000173542",276.791745030462,0.0691039458098433,0.229833461304894,0.737465822631024,0.858013610291895,FALSE,"NS"
"ENSG00000287555",3.16170040074119,-0.0824515468480773,0.646101513458023,0.737338829104414,0.858013610291895,FALSE,"NS"
"ENSG00000245213",14.7253089257009,0.094011203479448,0.440566335478961,0.737430568839248,0.858013610291895,FALSE,"NS"
"ENSG00000173214",122.717208030976,-0.0817984796175027,0.292957597467856,0.737379337586971,0.858013610291895,FALSE,"NS"
"ENSG00000260231",56.6424117366779,-0.0884145909198217,0.338997044452043,0.737115826313603,0.858013610291895,FALSE,"NS"
"ENSG00000216895",14.2643531663994,-0.0935761554418122,0.475328941737106,0.737324943511468,0.858013610291895,FALSE,"NS"
"ENSG00000127589",14.6251996476792,0.0939653792440452,0.460435493974213,0.737157650101757,0.858013610291895,FALSE,"NS"
"ENSG00000135486",6440.83370838708,0.0646483300140028,0.211197979429743,0.737430594133307,0.858013610291895,FALSE,"NS"
"ENSG00000132964",80.4227554887805,0.0835064483933224,0.302925516478279,0.737106446394703,0.858013610291895,FALSE,"NS"
"ENSG00000132535",149.207972858345,0.0798182307958831,0.281744522621451,0.737472467694199,0.858013610291895,FALSE,"NS"
"ENSG00000264247",84.4065472009974,0.0807281359835164,0.286646451578553,0.737345356627868,0.858013610291895,FALSE,"NS"
"ENSG00000173113",762.617654579567,-0.0817353900840597,0.292919631349489,0.737554700208051,0.858060602324077,FALSE,"NS"
"ENSG00000010704",114.375030179989,-0.0805293869431453,0.286389057989431,0.737827315206555,0.858231693303506,FALSE,"NS"
